ACCELEROMETER X (m/sì),ACCELEROMETER Y (m/sì),ACCELEROMETER Z (m/sì),GRAVITY X (m/sì),GRAVITY Y (m/sì),GRAVITY Z (m/sì),LINEAR ACCELERATION X (m/sì),LINEAR ACCELERATION Y (m/sì),LINEAR ACCELERATION Z (m/sì),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (?T),MAGNETIC FIELD Y (?T),MAGNETIC FIELD Z (?T),ORIENTATION Z (azimuth ›),ORIENTATION X (pitch ›),ORIENTATION Y (roll ›),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (›),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
11.065,-5.4654,-0.4167,9.45,-2.55,-0.55,3.71,-10.8,-4.71,0.278,-0.1023,-0.5635,49,-70.31,18.13,-15.06,252.92,26.09,-102,2,1019.33,38.09,54.95525,-1.627351,180.65,32.32580779,,5.16,9.677419,142.6,Nov-25,2133117,2016-02-03 16:04:15:798
6.2175,-2.9459,-0.7688,9.32,-2.95,-0.73,2.32,-7.65,-7.19,0.8799,-0.6008,-1.436,55,-68.87,19.94,-14.69,238.54,27.57,-95.74,2,1019.33,40.707,54.95525,-1.627351,180.65,32.32580779,,5.16,9.677419,142.6,Nov-25,2133615,2016-02-03 16:04:16:296
6.1792,-1.5089,0.0455,8.94,-3.67,-1.68,3.03,-8.4,-6.15,-1.4679,0.2322,-0.3302,51,-66.31,21.38,-8.31,274.75,16.9,-100.63,2,1019.33,40.818,54.955235,-1.627336,183.87,32.32580779,,5.97,9.677419,142.9,Oct-23,2134116,2016-02-03 16:04:16:797
8.8831,-2.3064,0.4862,8.55,-4.23,-2.28,3.59,-8.21,-5.5,0.6008,-0.5156,-0.5731,29,-62.69,23.56,-12.44,263.3,25.55,-104.93,2,1019.35,35.074,54.955235,-1.627336,183.87,32.32580779,,5.97,9.677419,142.9,Oct-23,2134617,2016-02-03 16:04:17:298
9.0628,-2.1124,-5.6499,8.48,-4.15,-2.65,6.36,-11.16,-4.71,1.3923,-0.0245,0.7542,33,-68.5,20.31,-7.87,269.01,18.92,-111.89,2,1019.35,30.889,54.955223,-1.62732,183.87,32.32580779,,5.02,9.677419,142.8,Oct-25,2135116,2016-02-03 16:04:17:797
12.8804,-5.1445,0.1269,8.99,-3.53,-1.73,9.95,-10.99,-5.35,-0.0075,-0.4005,-0.0479,43,-68.87,21.75,-9.37,258.21,21.6,-108.47,0,1019.35,29.757,54.955223,-1.62732,183.87,32.32580779,,5.02,9.677419,142.8,Oct-25,2135615,2016-02-03 16:04:18:296
10.1022,-4.3661,-1.5208,8.72,-3.85,-2.32,8.56,-16.12,-3.18,-0.0085,0.6743,0.3622,31,-61.56,25.75,-12.06,283.6,18.86,-100.62,2,1019.37,29.926,54.95521,-1.627307,187.1,32.32580779,,7.14,9.677419,141.4,Nov-24,2136116,2016-02-03 16:04:18:797
12.9762,-5.3217,-2.3112,9.11,-2.62,-2.51,6.41,-13.17,-6.41,0.0266,1.0013,1.6576,45,-64.5,19.56,-15.81,276.9,15.5,-105.4,2,1019.36,33.547,54.95521,-1.627307,187.1,32.32580779,,7.14,9.677419,141.4,Nov-24,2136616,2016-02-03 16:04:19:297
11.247,-5.7001,-2.9123,8.92,-3.45,-2.17,2.9,-13.23,-4.74,1.9643,-1.1409,-0.2354,23,-61.94,27.94,-6.75,274.7,24.21,-106.77,2,1019.35,33.89,54.9552,-1.627291,187.1,32.32580779,,4.58,9.677419,141.2,Dec-25,2137116,2016-02-03 16:04:19:797
6.4833,-3.5973,-2.0358,8.77,-3.71,-2.34,0.81,-10.86,-6.19,0.0266,0.3238,-0.5422,35,-64.87,23.94,-6.37,253.71,28.06,-107.01,2,1019.33,30.422,54.9552,-1.627291,187.1,32.32580779,,4.58,9.677419,141.2,Dec-25,2137616,2016-02-03 16:04:20:297
3.0129,-1.8801,-2.4453,8.6,-2.86,-3.74,3.46,-11.45,-3.4,1.2783,0.6477,-1.0983,65,-66.31,19.19,-4.56,272.04,16.96,-113.5,2,1019.32,32.839,54.955193,-1.627275,183.87,32.32580779,,5.22,9.677419,128.1,Dec-24,2138116,2016-02-03 16:04:20:797
6.081,-1.2861,-2.7543,8.24,-4.32,-3.1,8.97,-13.16,-4.51,0.2972,0.2493,0.9694,40,-64.5,30.88,-4.12,290.89,18.75,-112.89,2,1019.33,32.133,54.955193,-1.627275,183.87,32.32580779,,5.22,9.677419,128.1,Dec-24,2138616,2016-02-03 16:04:21:297
5.475,-3.1471,0.9005,8.58,-3.93,-2.67,9.29,-15.67,-5.57,-0.1214,-0.5486,-1.7172,38,-67.06,26.5,-4.56,261.93,26.33,-107.34,2,1019.35,27.516,54.955185,-1.627258,183.87,32.32580779,,5.35,9.677419,128.2,Dec-25,2139116,2016-02-03 16:04:21:797
12.2409,-0.4407,-9.901,7.97,-4.55,-3.45,10.8,-10.87,-9.06,3.3066,-1.7502,-0.0352,57,-64.87,32.69,3,309.03,12.43,-113.97,2,1019.32,26.336,54.955185,-1.627258,183.87,32.32580779,,5.35,9.677419,128.2,Dec-25,2139615,2016-02-03 16:04:22:296
11.9559,-4.2536,-1.3652,8.79,-3.19,-2.96,9.63,-13.94,-7.9,-0.7063,0.898,0.3036,40,-70.31,24.31,-3,273.25,18.98,-108.61,2,1019.31,23.376,54.955173,-1.627247,187.1,32.32580779,,5.06,9.677419,135.8,Nov-24,2140116,2016-02-03 16:04:22:797
10.974,-6.3564,0.7904,8.48,-3.35,-3.61,10.62,-16.3,-5.17,-2.6898,0.3665,1.1697,45,-64.87,25.06,4.13,276.63,19.98,-113.06,2,1019.32,26.123,54.955173,-1.627247,187.1,32.32580779,,5.06,9.677419,135.8,Nov-24,2140616,2016-02-03 16:04:23:297
12.4373,-5.5588,-2.1459,8.69,-2.66,-3.69,8.56,-14.37,-5.46,-0.0352,0.3952,0.7212,53,-68.87,22.88,-1.5,244.74,29.98,-108.18,2,1019.31,33.316,54.955166,-1.627239,187.1,32.32580779,,4.42,9.677419,128.4,Nov-25,2141115,2016-02-03 16:04:23:796
9.3789,-5.748,-2.0717,8.79,-3.04,-3.1,6.61,-14.23,-2.93,0.1491,-0.8959,0.8661,28,-70.31,24.31,-3,268.19,21.11,-110.42,2,1019.31,31.055,54.955166,-1.627239,187.1,33.47457879,,4.42,9.677419,128.4,Nov-25,2141616,2016-02-03 16:04:24:297
4.1003,-2.213,-0.7832,8.49,-3.77,-3.15,2.76,-11.2,-2.66,-0.9374,0.4442,-0.734,49,-73.56,25.06,-2.25,263.15,22.6,-110.36,2,1019.29,29.588,54.955154,-1.62723,187.1,33.47457879,,4.58,9.677419,130.1,Sep-22,2142115,2016-02-03 16:04:24:796
3.6356,-1.6765,-0.4718,8.08,-4.13,-3.73,3.81,-11.92,-0.33,1.3902,0.5763,-1.2964,23,-69.94,29.38,1.5,292.75,17.69,-112.01,2,1019.31,27.34,54.955154,-1.62723,187.1,33.47457879,,4.58,9.677419,130.1,Sep-22,2142616,2016-02-03 16:04:25:297
3.4416,-2.3543,-1.6502,7.66,-5.67,-2.32,4.02,-12.05,-2.89,-1.8141,1.5084,-1.1611,30,-72.5,37,-4.12,250.04,35.31,-106.85,0,1019.31,26.309,54.955147,-1.62722,187.1,33.47457879,,3.82,9.677419,130.2,Oct-25,2143116,2016-02-03 16:04:25:797
